"order_id","customer_id","order_date","delivery_date","status","total_amount","delivery_address","promo_code","payment_method"
16069,2352,2024-02-07 12:05:00.000,"2024-02-08",delivered,848.45,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 10",,sbp
16070,971,2024-08-27 10:35:00.000,"2024-08-28",delivered,1457.66,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 99",,sbp
16071,1339,2024-11-24 09:15:00.000,"2024-11-25",delivered,1700.85,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 30",,sbp
16072,2012,2024-11-13 15:23:00.000,"2024-11-14",delivered,1246.29,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 85",WELCOME10,sbp
16073,958,2024-10-09 12:56:00.000,"2024-10-10",delivered,999.92,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 29",,card
16074,2378,2024-10-09 11:09:00.000,"2024-10-10",delivered,109.46,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 28",WELCOME10,sbp
16075,781,2024-10-11 19:32:00.000,"2024-10-12",delivered,220.41,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 74",FRESH20,card
16076,1623,2024-05-08 19:35:00.000,"2024-05-09",delivered,825.71,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 19",SUMMER15,card
16077,2190,2024-04-11 09:46:00.000,"2024-04-12",delivered,200.03,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 65",,card
16078,2024,2024-06-15 14:15:00.000,"2024-06-16",delivered,1181.61,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 85",WELCOME10,card
16079,285,2024-06-18 14:18:00.000,"2024-06-19",delivered,298.8,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 42",,card
16080,2373,2024-10-11 15:06:00.000,"2024-10-12",delivered,682.29,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 71",WELCOME10,sbp
16081,902,2024-09-08 19:22:00.000,"2024-09-09",delivered,754.37,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 97",,sbp
16082,1080,2024-10-18 20:06:00.000,"2024-10-19",delivered,1164.94,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 62",WELCOME10,sbp
16083,555,2024-05-31 12:27:00.000,"2024-06-01",delivered,600.19,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 14",WELCOME10,card
16084,1057,2024-03-20 13:34:00.000,"2024-03-21",delivered,666.8,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 87",,sbp
16085,902,2024-01-12 12:10:00.000,"2024-01-13",delivered,434.2,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 74",,cash
16086,720,2024-06-17 13:42:00.000,"2024-06-18",delivered,323.67,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 54",FRESH20,card
16087,1334,2024-06-28 19:54:00.000,"2024-06-29",delivered,926.32,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 25",,card
16088,1884,2024-04-13 15:30:00.000,"2024-04-14",delivered,1041.0,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 17",WELCOME10,sbp
16089,1334,2024-04-03 14:53:00.000,"2024-04-04",delivered,1508.36,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 91",SUMMER15,sbp
16090,518,2024-05-24 14:59:00.000,"2024-05-25",delivered,1331.07,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 70",WELCOME10,sbp
16091,2168,2024-04-21 17:24:00.000,"2024-04-22",delivered,577.24,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 69",,card
16092,818,2024-05-18 13:51:00.000,"2024-05-19",delivered,337.06,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 5",FRESH20,card
16093,2090,2024-02-24 18:08:00.000,"2024-02-25",delivered,720.88,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 1",,card
16094,27,2024-07-05 13:29:00.000,"2024-07-06",delivered,801.93,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 59",SUMMER15,sbp
16095,540,2024-07-31 09:26:00.000,"2024-08-01",cancelled,556.83,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 60",FRESH20,cash
16096,1870,2024-02-26 10:11:00.000,"2024-02-27",delivered,2387.37,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 100",FRESH20,sbp
16097,2059,2024-07-09 12:33:00.000,"2024-07-10",delivered,2522.46,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 15",SUMMER15,card
16098,2265,2024-04-04 16:31:00.000,"2024-04-05",delivered,75.29,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 27",WELCOME10,sbp
16099,769,2024-07-11 11:58:00.000,"2024-07-12",delivered,798.09,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 11",,cash
16100,206,2024-05-13 09:57:00.000,"2024-05-14",delivered,268.59,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 72",,cash
16101,1802,2024-07-21 18:00:00.000,"2024-07-22",delivered,796.9,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 92",SUMMER15,sbp
16102,607,2024-07-25 08:51:00.000,"2024-07-26",delivered,637.71,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 56",WELCOME10,card
16103,829,2024-09-22 14:51:00.000,"2024-09-23",delivered,478.69,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 88",,card
16104,1523,2024-11-05 19:23:00.000,"2024-11-06",delivered,1412.96,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 91",,sbp
16105,393,2024-01-05 12:54:00.000,"2024-01-06",delivered,2133.37,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 53",,card
16106,592,2024-11-09 13:51:00.000,"2024-11-10",delivered,45.19,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 54",FRESH20,card
16107,2141,2024-04-21 19:01:00.000,"2024-04-22",delivered,2073.05,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 35",,sbp
16108,1625,2024-10-26 11:52:00.000,"2024-10-27",delivered,587.78,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 80",FRESH20,card
16109,1216,2024-03-21 15:46:00.000,"2024-03-22",delivered,324.57,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 75",,card
16110,489,2024-11-03 14:37:00.000,"2024-11-04",delivered,1791.24,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 9",,cash
16111,171,2024-09-04 17:06:00.000,"2024-09-05",delivered,241.43,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 48",FRESH20,cash
16112,92,2024-01-16 09:28:00.000,"2024-01-17",delivered,1057.36,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 37",,card
16113,1630,2024-01-02 15:14:00.000,"2024-01-03",delivered,1504.48,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 65",SUMMER15,sbp
16114,1968,2024-01-02 17:33:00.000,"2024-01-03",delivered,1605.05,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 50",FRESH20,card
16115,2117,2024-09-10 11:09:00.000,"2024-09-11",delivered,614.99,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 64",,cash
16116,992,2024-09-27 17:03:00.000,"2024-09-28",delivered,389.4,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 17",WELCOME10,card
16117,1534,2024-09-16 20:49:00.000,"2024-09-17",delivered,945.06,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 55",SUMMER15,cash
16118,1603,2024-01-17 18:42:00.000,"2024-01-18",delivered,594.77,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 30",,cash
16119,34,2024-03-09 16:09:00.000,"2024-03-10",delivered,1180.81,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 44",,card
16120,612,2024-05-02 19:05:00.000,"2024-05-03",delivered,2195.85,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 52",,cash
16121,2433,2024-10-30 20:23:00.000,"2024-10-31",delivered,250.92,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 80",,card
16122,2066,2024-02-03 08:04:00.000,"2024-02-04",confirmed,1319.24,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 91",WELCOME10,card
16123,1993,2024-11-28 16:42:00.000,"2024-11-29",delivered,334.44,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 63",WELCOME10,sbp
16124,1144,2024-04-16 08:25:00.000,"2024-04-17",delivered,843.25,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 71",WELCOME10,sbp
16125,1095,2024-07-12 09:06:00.000,"2024-07-13",confirmed,1343.88,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 12",WELCOME10,sbp
16126,299,2024-09-18 16:33:00.000,"2024-09-19",delivered,2541.91,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 51",WELCOME10,cash
16127,1002,2024-04-19 10:01:00.000,"2024-04-20",delivered,801.07,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 91",,cash
16128,1198,2024-06-17 10:52:00.000,"2024-06-18",delivered,2027.12,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 80",,card
16129,21,2024-09-12 17:11:00.000,"2024-09-13",delivered,407.06,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 22",FRESH20,card
16130,1347,2024-01-01 09:46:00.000,"2024-01-02",delivered,1456.92,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 48",,card
16131,857,2024-04-24 09:59:00.000,"2024-04-25",delivered,125.22,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 64",,cash
16132,2309,2024-04-11 08:20:00.000,"2024-04-12",delivered,39.01,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 100",FRESH20,card
16133,492,2024-04-13 16:25:00.000,"2024-04-14",delivered,2005.14,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 86",FRESH20,sbp
16134,1329,2024-07-18 15:37:00.000,"2024-07-19",delivered,1479.56,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 41",,card
16135,263,2024-01-17 20:21:00.000,"2024-01-18",delivered,1880.46,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 63",,card
16136,2429,2024-02-25 11:56:00.000,"2024-02-26",delivered,846.86,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 81",SUMMER15,card
16137,1657,2024-07-15 10:14:00.000,"2024-07-16",delivered,1450.59,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 45",,cash
16138,1046,2024-09-07 10:33:00.000,"2024-09-08",delivered,1936.14,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 44",SUMMER15,cash
16139,1472,2024-03-05 19:52:00.000,"2024-03-06",delivered,2456.01,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 46",,sbp
16140,1655,2024-10-05 20:43:00.000,"2024-10-06",delivered,1465.38,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 36",SUMMER15,sbp
16141,938,2024-04-23 17:51:00.000,"2024-04-24",delivered,1203.76,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 37",SUMMER15,card
16142,943,2024-02-25 10:28:00.000,"2024-02-26",delivered,1116.18,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 53",,card
16143,495,2024-04-05 16:56:00.000,"2024-04-06",delivered,362.02,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 62",FRESH20,card
16144,2331,2024-06-26 14:44:00.000,"2024-06-27",delivered,3271.62,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 25",,sbp
16145,2042,2024-02-08 12:16:00.000,"2024-02-09",delivered,204.44,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 58",,card
16146,55,2024-05-30 19:38:00.000,"2024-05-31",delivered,697.5,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 16",FRESH20,card
16147,1782,2024-04-25 17:41:00.000,"2024-04-26",delivered,397.46,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 31",FRESH20,card
16148,370,2024-07-02 09:46:00.000,"2024-07-03",delivered,694.66,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 12",SUMMER15,cash
16149,1845,2024-12-01 10:27:00.000,"2024-12-02",delivered,467.99,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 6",,sbp
16150,1711,2024-05-18 20:07:00.000,"2024-05-19",delivered,1024.01,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 21",SUMMER15,card
16151,1605,2024-10-14 09:47:00.000,"2024-10-15",delivered,334.15,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 89",,card
16152,1347,2024-08-19 15:51:00.000,"2024-08-20",delivered,577.97,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 70",,card
16153,1327,2024-04-13 20:42:00.000,"2024-04-14",delivered,262.73,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 66",WELCOME10,sbp
16154,2295,2024-01-17 12:48:00.000,"2024-01-18",delivered,386.25,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 42",,card
16155,2387,2024-10-07 08:13:00.000,"2024-10-08",delivered,2914.88,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 34",,card
16156,1466,2024-02-17 12:58:00.000,"2024-02-18",delivered,2714.92,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 69",WELCOME10,card
16157,2177,2024-12-01 20:07:00.000,"2024-12-02",delivered,587.64,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 87",FRESH20,cash
16158,11,2024-01-11 20:17:00.000,"2024-01-12",delivered,982.09,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 73",FRESH20,card
16159,2140,2024-09-01 09:02:00.000,"2024-09-02",delivered,384.87,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 92",FRESH20,card
16160,2205,2024-11-29 14:52:00.000,"2024-11-30",delivered,1357.29,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 13",WELCOME10,card
16161,558,2024-09-18 18:13:00.000,"2024-09-19",delivered,928.39,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 86",SUMMER15,sbp
16162,2129,2024-09-04 09:50:00.000,"2024-09-05",delivered,467.26,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 97",WELCOME10,card
16163,1546,2024-12-01 10:56:00.000,"2024-12-02",delivered,263.2,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 17",WELCOME10,cash
16164,1191,2024-08-10 18:45:00.000,"2024-08-11",delivered,1579.23,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 62",SUMMER15,cash
16165,1021,2024-04-11 09:39:00.000,"2024-04-12",delivered,1003.23,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 93",,card
16166,1705,2024-03-09 15:06:00.000,"2024-03-10",delivered,892.58,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 68",FRESH20,card
16167,1250,2024-03-02 15:01:00.000,"2024-03-03",delivered,516.94,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 76",,card
16168,159,2024-09-04 13:51:00.000,"2024-09-05",cancelled,988.48,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 24",,sbp
16169,2360,2024-04-20 15:57:00.000,"2024-04-21",cancelled,525.74,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 73",,card
16170,2282,2024-01-04 14:34:00.000,"2024-01-05",delivered,175.47,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 85",WELCOME10,card
16171,1951,2024-11-12 08:44:00.000,"2024-11-13",delivered,368.68,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 53",,card
16172,129,2024-07-09 19:09:00.000,"2024-07-10",delivered,3038.23,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 84",FRESH20,cash
16173,296,2024-09-04 15:16:00.000,"2024-09-05",delivered,1540.82,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 85",,card
16174,1610,2024-03-09 15:10:00.000,"2024-03-10",delivered,413.87,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 3",SUMMER15,card
16175,2220,2024-01-02 10:12:00.000,"2024-01-03",delivered,1084.89,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 40",,cash
16176,951,2024-01-12 20:29:00.000,"2024-01-13",delivered,1563.77,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 86",,sbp
16177,2289,2024-10-18 12:20:00.000,"2024-10-19",delivered,887.51,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 5",,card
16178,869,2024-02-09 08:26:00.000,"2024-02-10",delivered,925.29,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 61",,sbp
16179,1888,2024-11-03 19:54:00.000,"2024-11-04",delivered,619.51,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 79",,card
16180,1914,2024-08-14 13:45:00.000,"2024-08-15",delivered,1155.62,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 35",SUMMER15,card
16181,619,2024-10-17 20:02:00.000,"2024-10-18",delivered,810.17,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 68",SUMMER15,card
16182,1376,2024-02-06 20:13:00.000,"2024-02-07",delivered,1649.49,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 3",WELCOME10,cash
16183,85,2024-09-26 11:54:00.000,"2024-09-27",delivered,161.0,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 50",SUMMER15,card
16184,2343,2024-01-21 19:04:00.000,"2024-01-22",delivered,398.53,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 41",,sbp
16185,951,2024-08-26 14:25:00.000,"2024-08-27",delivered,1564.78,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 3",FRESH20,card
16186,1684,2024-10-19 11:43:00.000,"2024-10-20",delivered,1381.3,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 90",,card
16187,675,2024-01-30 16:55:00.000,"2024-01-31",delivered,1811.32,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 10",,card
16188,158,2024-01-03 19:54:00.000,"2024-01-04",delivered,1129.28,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 18",FRESH20,card
16189,994,2024-11-21 18:19:00.000,"2024-11-22",delivered,659.63,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 35",SUMMER15,card
16190,1220,2024-07-18 11:28:00.000,"2024-07-19",delivered,1309.91,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 60",WELCOME10,card
16191,824,2024-02-12 13:01:00.000,"2024-02-13",delivered,1405.8,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 76",,card
16192,1382,2024-06-09 13:40:00.000,"2024-06-10",delivered,512.94,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 66",SUMMER15,card
16193,961,2024-07-27 12:40:00.000,"2024-07-28",delivered,1346.66,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 1",SUMMER15,card
16194,141,2024-11-22 08:11:00.000,"2024-11-23",delivered,382.03,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 59",,sbp
16195,2433,2024-11-18 09:08:00.000,"2024-11-19",delivered,944.79,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 21",,cash
16196,1949,2024-03-22 09:51:00.000,"2024-03-23",delivered,938.54,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 17",WELCOME10,card
16197,2379,2024-11-26 10:03:00.000,"2024-11-27",delivered,1096.13,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 79",,card
16198,1874,2024-01-26 15:24:00.000,"2024-01-27",delivered,630.59,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 20",,cash
16199,2477,2024-05-15 14:57:00.000,"2024-05-16",delivered,355.53,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 81",,card
16200,69,2024-04-09 13:39:00.000,"2024-04-10",delivered,457.23,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 91",,cash
16201,1514,2024-03-12 10:38:00.000,"2024-03-13",delivered,84.83,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 76",SUMMER15,card
16202,1915,2024-04-23 10:08:00.000,"2024-04-24",delivered,414.99,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 90",FRESH20,card
16203,454,2024-10-19 17:49:00.000,"2024-10-20",delivered,1247.86,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 29",FRESH20,sbp
16204,977,2024-10-29 18:19:00.000,"2024-10-30",delivered,1184.49,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 6",SUMMER15,sbp
16205,759,2024-03-29 14:21:00.000,"2024-03-30",delivered,250.63,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 21",,card
16206,241,2024-02-22 15:48:00.000,"2024-02-23",delivered,567.35,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 16",FRESH20,card
16207,1984,2024-06-04 14:19:00.000,"2024-06-05",delivered,471.78,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 4",,cash
16208,1774,2024-03-01 18:42:00.000,"2024-03-02",delivered,813.31,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 72",FRESH20,card
16209,1681,2024-10-31 18:08:00.000,"2024-11-01",delivered,1306.81,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 72",,cash
16210,299,2024-08-07 17:55:00.000,"2024-08-08",delivered,1750.07,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 69",SUMMER15,card
16211,579,2024-10-30 11:27:00.000,"2024-10-31",delivered,289.34,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 87",FRESH20,card
16212,784,2024-09-10 18:36:00.000,"2024-09-11",delivered,1001.07,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 13",WELCOME10,card
16213,2435,2024-01-23 11:43:00.000,"2024-01-24",delivered,2188.96,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 31",,cash
16214,1032,2024-02-21 19:09:00.000,"2024-02-22",delivered,2672.24,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 4",FRESH20,cash
16215,3,2024-11-09 20:54:00.000,"2024-11-10",delivered,1588.11,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 98",SUMMER15,sbp
16216,1187,2024-06-29 10:13:00.000,"2024-06-30",delivered,877.32,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 70",,card
16217,2028,2024-02-08 14:41:00.000,"2024-02-09",delivered,739.57,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 52",SUMMER15,card
16218,1370,2024-01-24 12:38:00.000,"2024-01-25",delivered,407.45,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 59",,sbp
16219,734,2024-09-20 08:06:00.000,"2024-09-21",delivered,664.39,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 56",FRESH20,cash
16220,1798,2024-09-22 17:42:00.000,"2024-09-23",delivered,2149.31,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 75",FRESH20,sbp
16221,536,2024-01-02 19:27:00.000,"2024-01-03",delivered,1694.83,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 99",WELCOME10,card
16222,1590,2024-04-12 20:26:00.000,"2024-04-13",delivered,630.97,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 78",,card
16223,1132,2024-03-20 13:28:00.000,"2024-03-21",delivered,605.77,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 10",,cash
16224,481,2024-08-29 14:41:00.000,"2024-08-30",delivered,540.85,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 44",,card
16225,1963,2024-09-27 20:13:00.000,"2024-09-28",delivered,612.92,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 76",,sbp
16226,1240,2024-06-11 10:41:00.000,"2024-06-12",delivered,797.63,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 18",SUMMER15,card
16227,1442,2024-07-21 17:18:00.000,"2024-07-22",delivered,893.9,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 43",FRESH20,sbp
16228,1523,2024-10-07 11:19:00.000,"2024-10-08",delivered,1653.19,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 84",,card
16229,1745,2024-06-23 18:11:00.000,"2024-06-24",delivered,924.63,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 89",SUMMER15,cash
16230,382,2024-01-13 20:46:00.000,"2024-01-14",delivered,246.49,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 55",,sbp
16231,1216,2024-09-01 08:09:00.000,"2024-09-02",delivered,767.99,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 10",WELCOME10,sbp
16232,2449,2024-06-08 18:48:00.000,"2024-06-09",delivered,1633.65,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 55",FRESH20,card
16233,689,2024-07-09 09:50:00.000,"2024-07-10",delivered,1716.33,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 58",,sbp
16234,418,2024-05-28 18:10:00.000,"2024-05-29",delivered,159.21,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 20",,sbp
16235,1660,2024-04-30 18:26:00.000,"2024-05-01",delivered,1300.55,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 10",SUMMER15,card
16236,1839,2024-04-28 10:37:00.000,"2024-04-29",delivered,1717.1,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 42",,cash
16237,1252,2024-03-23 19:05:00.000,"2024-03-24",delivered,1439.93,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 91",WELCOME10,card
16238,965,2024-09-17 08:54:00.000,"2024-09-18",delivered,490.6,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 83",,cash
16239,1275,2024-11-22 16:00:00.000,"2024-11-23",delivered,121.01,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 79",FRESH20,card
16240,1842,2024-07-31 20:25:00.000,"2024-08-01",delivered,494.63,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 17",,card
16241,2443,2024-11-01 13:38:00.000,"2024-11-02",delivered,1221.75,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 78",SUMMER15,card
16242,1279,2024-08-07 20:07:00.000,"2024-08-08",delivered,796.41,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 90",,card
16243,1054,2024-06-21 17:55:00.000,"2024-06-22",delivered,643.51,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 22",FRESH20,sbp
16244,10,2024-09-26 18:02:00.000,"2024-09-27",delivered,555.58,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 15",WELCOME10,card
16245,715,2024-03-12 11:12:00.000,"2024-03-13",delivered,2180.02,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 23",SUMMER15,card
16246,750,2024-04-30 19:37:00.000,"2024-05-01",delivered,985.78,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 78",,card
16247,772,2024-06-26 09:50:00.000,"2024-06-27",delivered,1624.41,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 7",SUMMER15,card
16248,471,2024-04-02 19:32:00.000,"2024-04-03",delivered,467.46,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 64",SUMMER15,card
16249,1920,2024-02-25 08:22:00.000,"2024-02-26",delivered,467.52,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 10",SUMMER15,card
16250,2129,2024-07-13 13:51:00.000,"2024-07-14",delivered,537.79,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 86",,card
